"file","caption","alt_text","category","png_time","StartTime","label","altcaption","loc"
"index5_logcpuefit_Nearshore_survey.png","Fit to log index data on log scale for Nearshore_survey. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index5_logcpuefit_Nearshore_survey",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index6_log_obs_vs_exp_Nearshore_survey.png","log(observed) vs. log(expected) index values with smoother for Nearshore_survey",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index6_log_obs_vs_exp_Nearshore_survey",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index10_resids_SE_total_Nearshore_survey.png","Residuals of fit to index for Nearshore_survey.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index10_resids_SE_total_Nearshore_survey",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index12_resids_SE_total_Nearshore_survey.png","Deviations for fit to index for Nearshore_survey.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index12_resids_SE_total_Nearshore_survey",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index1_cpuedata_OCNMS.png","Index data for OCNMS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index1_cpuedata_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index2_cpuefit_OCNMS.png","Fit to index data for OCNMS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index2_cpuefit_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index3_obs_vs_exp_OCNMS.png","Observed vs. expected index values with smoother for OCNMS",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index3_obs_vs_exp_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index4_logcpuedata_OCNMS.png","Log index data for OCNMS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index4_logcpuedata_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index5_logcpuefit_OCNMS.png","Fit to log index data on log scale for OCNMS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index5_logcpuefit_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index6_log_obs_vs_exp_OCNMS.png","log(observed) vs. log(expected) index values with smoother for OCNMS",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index6_log_obs_vs_exp_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index10_resids_SE_total_OCNMS.png","Residuals of fit to index for OCNMS.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index10_resids_SE_total_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index12_resids_SE_total_OCNMS.png","Deviations for fit to index for OCNMS.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index12_resids_SE_total_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index1_cpuedata_OCNMS_YOY.png","Index data for OCNMS_YOY. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index1_cpuedata_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index2_cpuefit_OCNMS_YOY.png","Fit to index data for OCNMS_YOY. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index2_cpuefit_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index3_obs_vs_exp_OCNMS_YOY.png","Observed vs. expected index values with smoother for OCNMS_YOY",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index3_obs_vs_exp_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index4_logcpuedata_OCNMS_YOY.png","Log index data for OCNMS_YOY. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index4_logcpuedata_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index5_logcpuefit_OCNMS_YOY.png","Fit to log index data on log scale for OCNMS_YOY. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index5_logcpuefit_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index6_log_obs_vs_exp_OCNMS_YOY.png","log(observed) vs. log(expected) index values with smoother for OCNMS_YOY",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index6_log_obs_vs_exp_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index10_resids_SE_total_OCNMS_YOY.png","Residuals of fit to index for OCNMS_YOY.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index10_resids_SE_total_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index12_resids_SE_total_OCNMS_YOY.png","Deviations for fit to index for OCNMS_YOY.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index12_resids_SE_total_OCNMS_YOY",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index1_cpuedata_Private_Boat.png","Index data for Private_Boat. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index1_cpuedata_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index2_cpuefit_Private_Boat.png","Fit to index data for Private_Boat. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index2_cpuefit_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index3_obs_vs_exp_Private_Boat.png","Observed vs. expected index values with smoother for Private_Boat",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index3_obs_vs_exp_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index4_logcpuedata_Private_Boat.png","Log index data for Private_Boat. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index4_logcpuedata_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index5_logcpuefit_Private_Boat.png","Fit to log index data on log scale for Private_Boat. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index5_logcpuefit_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index6_log_obs_vs_exp_Private_Boat.png","log(observed) vs. log(expected) index values with smoother for Private_Boat",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index6_log_obs_vs_exp_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index10_resids_SE_total_Private_Boat.png","Residuals of fit to index for Private_Boat.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index10_resids_SE_total_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index12_resids_SE_total_Private_Boat.png","Deviations for fit to index for Private_Boat.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index12_resids_SE_total_Private_Boat",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index1_cpuedata_Charter.png","Index data for Charter. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index1_cpuedata_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index2_cpuefit_Charter.png","Fit to index data for Charter. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index2_cpuefit_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index3_obs_vs_exp_Charter.png","Observed vs. expected index values with smoother for Charter",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index3_obs_vs_exp_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index4_logcpuedata_Charter.png","Log index data for Charter. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index4_logcpuedata_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index5_logcpuefit_Charter.png","Fit to log index data on log scale for Charter. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index5_logcpuefit_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index6_log_obs_vs_exp_Charter.png","log(observed) vs. log(expected) index values with smoother for Charter",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index6_log_obs_vs_exp_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index10_resids_SE_total_Charter.png","Residuals of fit to index for Charter.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index10_resids_SE_total_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index12_resids_SE_total_Charter.png","Deviations for fit to index for Charter.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index12_resids_SE_total_Charter",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"index9_standcpueall.png","Standardized indices overlaid. Each index is rescaled to have mean observation = 1.0.",NA,"Index",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","index9_standcpueall",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers1_sex1_beg.png","Beginning of year expected numbers at age of females in (max ~ 1.4 million)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers1_sex1_beg",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers1_sex2_beg.png","Beginning of year expected numbers at age of males in (max ~ 1.4 million)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers1_sex2_beg",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers2_meanage_beg.png","Beginning of year mean age in the population",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers2_meanage_beg",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers1_sex1_mid.png","Middle of year expected numbers at age of females in (max ~ 1.3 million)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers1_sex1_mid",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers1_sex2_mid.png","Middle of year expected numbers at age of males in (max ~ 1.3 million)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers1_sex2_mid",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers2_meanage_mid.png","Middle of year mean age in the population",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers2_meanage_mid",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers3_frac_female_age.png","Fraction female in numbers at age",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers3_frac_female_age",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers6_len_sex1.png","Beginning of year expected numbers at length of females in (max ~ 747.6 thousand)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers6_len_sex1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers6_len_sex2.png","Beginning of year expected numbers at length of males in (max ~ 690.5 thousand)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers6_len_sex2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers7_meanlen.png","Beginning of year mean length (cm) in the population",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers7_meanlen",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers6_len_sex1.png","Middle of year expected numbers at length of females in (max ~ 587.4 thousand)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers6_len_sex1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers6_len_sex2.png","Middle of year expected numbers at length of males in (max ~ 607.0 thousand)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers6_len_sex2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers7_meanlen.png","Middle of year mean length (cm) in the population",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers7_meanlen",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers8_frac_female_len.png","Fraction female in numbers at length",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers8_frac_female_len",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers4_equilagecomp.png","Equilibrium age distribution",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers4_equilagecomp",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers5_ageerrorSD.png","Ageing imprecision: SD of observed age (yr)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers5_ageerrorSD",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers5_ageerrorMeans.png","Ageing imprecision: Mean observed age (yr)",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers5_ageerrorMeans",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers10_ageerror_matrix_1.png","Distribution of observed age at true age 
 for ageing error type 1",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers10_ageerror_matrix_1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"numbers10_ageerror_matrix_2.png","Distribution of observed age at true age 
 for ageing error type 2",NA,"Numbers",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","numbers10_ageerror_matrix_2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat__aggregated_across_time.png","Length comp data, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat__aggregated_across_time",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat__multi-fleet_comparison.png","Length comp data,  comparing across fleets",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat__multi-fleet_comparison",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt1mkt0_page1.png","Length comp data, whole catch, Trawl (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt1mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt1mkt0_page2.png","Length comp data, whole catch, Trawl (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_bubflt1mkt0_page2.png","Length comp data, whole catch, Trawl (max=0.97) (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_bubflt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_data_weighting_TA1.8_Trawl.png","Mean length for Trawl with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_data_weighting_TA1.8_Trawl",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt2mkt0.png","Length comp data, whole catch, NonTRWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_bubflt2mkt0.png","Length comp data, whole catch, NonTRWL (max=0.97)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_bubflt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_data_weighting_TA1.8_NonTRWL.png","Mean length for NonTRWL with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_data_weighting_TA1.8_NonTRWL",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt3mkt0_page1.png","Length comp data, whole catch, Recreational (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt3mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt3mkt0_page2.png","Length comp data, whole catch, Recreational (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_bubflt3mkt0_page2.png","Length comp data, whole catch, Recreational (max=0.97) (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_bubflt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_data_weighting_TA1.8_Recreational.png","Mean length for Recreational with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_data_weighting_TA1.8_Recreational",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt4mkt0.png","Length comp data, whole catch, Tagging.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt4mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_bubflt4mkt0.png","Length comp data, whole catch, Tagging (max=0.24)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_bubflt4mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_data_weighting_TA1.8_Tagging.png","Mean length for Tagging with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_data_weighting_TA1.8_Tagging",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt5mkt0.png","Length comp data, whole catch, Nearshore_survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt5mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_bubflt5mkt0.png","Length comp data, whole catch, Nearshore_survey (max=0.21)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_bubflt5mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_data_weighting_TA1.8_Nearshore_survey.png","Mean length for Nearshore_survey with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_data_weighting_TA1.8_Nearshore_survey",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_flt6mkt0.png","Length comp data, whole catch, OCNMS.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_flt6mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
